id,count,x,y,vul_resource
9600,26,129.205,35.15693,1
9601,27,129.215,35.15693,0
9602,37,129.225,35.15693,0
9603,43,129.235,35.15693,0
9604,53,129.245,35.15693,0
9605,54,129.255,35.15693,0
9606,56,129.265,35.15693,0
9607,50,129.275,35.15693,0
9608,48,129.285,35.15693,0
9609,36,129.295,35.15693,0
9610,35,129.305,35.15693,0
9611,39,129.315,35.15693,0
9612,30,129.325,35.15693,0
9613,24,129.335,35.15693,0
9614,19,129.345,35.15693,0
9615,16,129.355,35.15693,0
9616,16,129.365,35.15693,0
9617,13,129.375,35.15693,0
9618,15,129.385,35.15693,0
9619,14,129.395,35.15693,0
9620,12,129.405,35.15693,0
9621,7,129.415,35.15693,0
9622,7,129.425,35.15693,0
9623,9,129.435,35.15693,0
9624,9,129.445,35.15693,0
9625,10,129.455,35.15693,0
9626,7,129.465,35.15693,0
9627,6,129.475,35.15693,0
9628,6,129.485,35.15693,0
9629,6,129.495,35.15693,0
9630,5,129.505,35.15693,0
9631,5,129.515,35.15693,0
9632,7,129.525,35.15693,0
9633,4,129.535,35.15693,0
9634,4,129.545,35.15693,0
9635,6,129.555,35.15693,0
9636,4,129.565,35.15693,0
9637,8,129.575,35.15693,0
9638,5,129.585,35.15693,0
9639,4,129.595,35.15693,0
9640,5,129.605,35.15693,0
9641,6,129.615,35.15693,0
9642,5,129.625,35.15693,0
9643,6,129.635,35.15693,0
9644,7,129.645,35.15693,0
9645,7,129.655,35.15693,0
9646,8,129.665,35.15693,0
9647,8,129.675,35.15693,0
9648,6,129.685,35.15693,0
9649,6,129.695,35.15693,0
9650,4,129.705,35.15693,0
9651,5,129.715,35.15693,0
9652,4,129.725,35.15693,0
9653,2,129.735,35.15693,0
9654,3,129.745,35.15693,0
9655,3,129.755,35.15693,0
9656,3,129.765,35.15693,0
9657,5,129.775,35.15693,0
9658,4,129.785,35.15693,0
9786,12,129.115,35.14693,0
9787,15,129.125,35.14693,0
9788,17,129.135,35.14693,0
9789,18,129.145,35.14693,0
9790,18,129.155,35.14693,1
9791,18,129.165,35.14693,1
9792,15,129.175,35.14693,0
9793,26,129.185,35.14693,1
9794,27,129.195,35.14693,0
9795,28,129.205,35.14693,0
9796,38,129.215,35.14693,0
9797,45,129.225,35.14693,0
9798,51,129.235,35.14693,0
9799,48,129.245,35.14693,0
9800,54,129.255,35.14693,0
9801,50,129.265,35.14693,0
9802,48,129.275,35.14693,0
9803,38,129.285,35.14693,0
9804,33,129.295,35.14693,0
9805,34,129.305,35.14693,0
9806,28,129.315,35.14693,0
9807,23,129.325,35.14693,0
9808,21,129.335,35.14693,0
9809,15,129.345,35.14693,0
9810,17,129.355,35.14693,0
9811,16,129.365,35.14693,0
9812,12,129.375,35.14693,0
9813,12,129.385,35.14693,0
9814,10,129.395,35.14693,0
9815,8,129.405,35.14693,0
9816,9,129.415,35.14693,0
9817,8,129.425,35.14693,0
9818,7,129.435,35.14693,0
9819,9,129.445,35.14693,0
9820,8,129.455,35.14693,0
9821,5,129.465,35.14693,0
9822,6,129.475,35.14693,0
9823,5,129.485,35.14693,0
9824,5,129.495,35.14693,0
9825,4,129.505,35.14693,0
9826,4,129.515,35.14693,0
9827,6,129.525,35.14693,0
9828,4,129.535,35.14693,0
9829,5,129.545,35.14693,0
9830,6,129.555,35.14693,0
9831,5,129.565,35.14693,0
9832,7,129.575,35.14693,0
9833,5,129.585,35.14693,0
9834,5,129.595,35.14693,0
9835,5,129.605,35.14693,0
9836,5,129.615,35.14693,0
9837,4,129.625,35.14693,0
9838,3,129.635,35.14693,0
9839,3,129.645,35.14693,0
9840,6,129.655,35.14693,0
9841,4,129.665,35.14693,0
9842,7,129.675,35.14693,0
9843,7,129.685,35.14693,0
9844,6,129.695,35.14693,0
9845,8,129.705,35.14693,0
9846,6,129.715,35.14693,0
9847,7,129.725,35.14693,0
9848,7,129.735,35.14693,0
9849,2,129.745,35.14693,0
9850,2,129.755,35.14693,0
9851,2,129.765,35.14693,0
9852,2,129.775,35.14693,0
9981,23,129.115,35.13693,0
9982,24,129.125,35.13693,0
9983,27,129.135,35.13693,0
9984,20,129.145,35.13693,0
9985,19,129.155,35.13693,0
9986,19,129.165,35.13693,0
9987,26,129.175,35.13693,0
9988,25,129.185,35.13693,0
9989,26,129.195,35.13693,0
9990,38,129.205,35.13693,0
9991,47,129.215,35.13693,0
9992,52,129.225,35.13693,0
9993,49,129.235,35.13693,0
9994,56,129.245,35.13693,0
9995,51,129.255,35.13693,0
9996,54,129.265,35.13693,0
9997,37,129.275,35.13693,0
9998,29,129.285,35.13693,0
9999,35,129.295,35.13693,0
10000,32,129.305,35.13693,0
10001,25,129.315,35.13693,0
10002,26,129.325,35.13693,0
10003,18,129.335,35.13693,0
10004,16,129.345,35.13693,0
10005,17,129.355,35.13693,0
10006,13,129.365,35.13693,0
10007,11,129.375,35.13693,0
10008,7,129.385,35.13693,0
10009,7,129.395,35.13693,0
10010,7,129.405,35.13693,0
10011,7,129.415,35.13693,0
10012,8,129.425,35.13693,0
10013,10,129.435,35.13693,0
10014,8,129.445,35.13693,0
10015,7,129.455,35.13693,0
10016,4,129.465,35.13693,0
10017,3,129.475,35.13693,0
10018,4,129.485,35.13693,0
10019,4,129.495,35.13693,0
10020,6,129.505,35.13693,0
10021,6,129.515,35.13693,0
10022,6,129.525,35.13693,0
10023,6,129.535,35.13693,0
10024,5,129.545,35.13693,0
10025,5,129.555,35.13693,0
10026,5,129.565,35.13693,0
10027,4,129.575,35.13693,0
10028,5,129.585,35.13693,0
10029,4,129.595,35.13693,0
10030,3,129.605,35.13693,0
10031,2,129.615,35.13693,0
10032,2,129.625,35.13693,0
10033,3,129.635,35.13693,0
10034,3,129.645,35.13693,0
10035,4,129.655,35.13693,0
10036,6,129.665,35.13693,0
10037,5,129.675,35.13693,0
10038,8,129.685,35.13693,0
10039,7,129.695,35.13693,0
10040,7,129.705,35.13693,0
10041,7,129.715,35.13693,0
10042,4,129.725,35.13693,0
10043,6,129.735,35.13693,0
10044,5,129.745,35.13693,0
10045,1,129.755,35.13693,0
10046,1,129.765,35.13693,0
10047,0,129.775,35.13693,0
10169,2,129.045,35.12693,0
10170,13,129.055,35.12693,0
10171,50,129.065,35.12693,0
10172,16,129.075,35.12693,0
10176,22,129.115,35.12693,0
10177,24,129.125,35.12693,0
10178,25,129.135,35.12693,0
10179,25,129.145,35.12693,0
10180,28,129.155,35.12693,0
10181,29,129.165,35.12693,0
10182,32,129.175,35.12693,0
10183,35,129.185,35.12693,0
10184,45,129.195,35.12693,0
10185,54,129.205,35.12693,0
10186,56,129.215,35.12693,0
10187,53,129.225,35.12693,0
10188,56,129.235,35.12693,0
10189,55,129.245,35.12693,0
10190,47,129.255,35.12693,0
10191,35,129.265,35.12693,0
10192,32,129.275,35.12693,0
10193,33,129.285,35.12693,0
10194,33,129.295,35.12693,0
10195,30,129.305,35.12693,0
10196,27,129.315,35.12693,0
10197,19,129.325,35.12693,0
10198,16,129.335,35.12693,0
10199,20,129.345,35.12693,0
10200,14,129.355,35.12693,0
10201,13,129.365,35.12693,0
10202,12,129.375,35.12693,0
10203,11,129.385,35.12693,0
10204,11,129.395,35.12693,0
10205,10,129.405,35.12693,0
10206,11,129.415,35.12693,0
10207,10,129.425,35.12693,0
10208,6,129.435,35.12693,0
10209,6,129.445,35.12693,0
10210,5,129.455,35.12693,0
10211,3,129.465,35.12693,0
10212,6,129.475,35.12693,0
10213,6,129.485,35.12693,0
10214,8,129.495,35.12693,0
10215,7,129.505,35.12693,0
10216,7,129.515,35.12693,0
10217,5,129.525,35.12693,0
10218,6,129.535,35.12693,0
10219,3,129.545,35.12693,0
10220,5,129.555,35.12693,0
10221,4,129.565,35.12693,0
10222,5,129.575,35.12693,0
10223,6,129.585,35.12693,0
10224,4,129.595,35.12693,0
10225,4,129.605,35.12693,0
10226,3,129.615,35.12693,0
10227,3,129.625,35.12693,0
10228,3,129.635,35.12693,0
10229,5,129.645,35.12693,0
10230,6,129.655,35.12693,0
10231,7,129.665,35.12693,0
10232,5,129.675,35.12693,0
10233,5,129.685,35.12693,0
10234,7,129.695,35.12693,0
10235,7,129.705,35.12693,0
10236,6,129.715,35.12693,0
10237,5,129.725,35.12693,0
10238,3,129.735,35.12693,0
10239,5,129.745,35.12693,0
10240,4,129.755,35.12693,0
10241,1,129.765,35.12693,0
10349,1,128.895,35.11693,0
10350,2,128.905,35.11693,0
10364,14,129.045,35.11693,0
10365,55,129.055,35.11693,0
10366,62,129.065,35.11693,0
10367,35,129.075,35.11693,0
10372,23,129.125,35.11693,0
10373,25,129.135,35.11693,0
10374,28,129.145,35.11693,0
10375,28,129.155,35.11693,0
10376,29,129.165,35.11693,0
10377,36,129.175,35.11693,0
10378,46,129.185,35.11693,0
10379,53,129.195,35.11693,0
10380,56,129.205,35.11693,0
10381,55,129.215,35.11693,0
10382,57,129.225,35.11693,0
10383,55,129.235,35.11693,0
10384,44,129.245,35.11693,0
10385,40,129.255,35.11693,0
10386,38,129.265,35.11693,0
10387,36,129.275,35.11693,0
10388,35,129.285,35.11693,0
10389,29,129.295,35.11693,0
10390,29,129.305,35.11693,0
10391,22,129.315,35.11693,0
10392,20,129.325,35.11693,0
10393,19,129.335,35.11693,0
10394,14,129.345,35.11693,0
10395,12,129.355,35.11693,0
10396,11,129.365,35.11693,0
10397,13,129.375,35.11693,0
10398,13,129.385,35.11693,0
10399,11,129.395,35.11693,0
10400,9,129.405,35.11693,0
10401,8,129.415,35.11693,0
10402,8,129.425,35.11693,0
10403,8,129.435,35.11693,0
10404,4,129.445,35.11693,0
10405,5,129.455,35.11693,0
10406,6,129.465,35.11693,0
10407,7,129.475,35.11693,0
10408,7,129.485,35.11693,0
10409,6,129.495,35.11693,0
10410,5,129.505,35.11693,0
10411,4,129.515,35.11693,0
10412,4,129.525,35.11693,0
10413,4,129.535,35.11693,0
10414,4,129.545,35.11693,0
10415,4,129.555,35.11693,0
10416,3,129.565,35.11693,0
10417,2,129.575,35.11693,0
10418,2,129.585,35.11693,0
10419,3,129.595,35.11693,0
10420,3,129.605,35.11693,0
10421,2,129.615,35.11693,0
10422,2,129.625,35.11693,0
10423,2,129.635,35.11693,0
10424,3,129.645,35.11693,0
10425,3,129.655,35.11693,0
10426,3,129.665,35.11693,0
10427,4,129.675,35.11693,0
10428,3,129.685,35.11693,0
10429,3,129.695,35.11693,0
10430,6,129.705,35.11693,0
10431,7,129.715,35.11693,0
10432,5,129.725,35.11693,0
10433,4,129.735,35.11693,0
10434,3,129.745,35.11693,0
10435,5,129.755,35.11693,0
10544,2,128.895,35.10693,0
10545,2,128.905,35.10693,0
10547,3,128.925,35.10693,0
10548,2,128.935,35.10693,0
10558,10,129.035,35.10693,0
10559,20,129.045,35.10693,0
10560,70,129.055,35.10693,0
10561,84,129.065,35.10693,0
10562,93,129.075,35.10693,0
10563,55,129.085,35.10693,0
10564,76,129.095,35.10693,0
10565,30,129.105,35.10693,0
10566,25,129.115,35.10693,0
10567,21,129.125,35.10693,0
10568,25,129.135,35.10693,0
10569,31,129.145,35.10693,0
10570,36,129.155,35.10693,0
10571,45,129.165,35.10693,0
10572,48,129.175,35.10693,0
10573,56,129.185,35.10693,0
10574,58,129.195,35.10693,0
10575,56,129.205,35.10693,0
10576,60,129.215,35.10693,0
10577,54,129.225,35.10693,0
10578,51,129.235,35.10693,0
10579,45,129.245,35.10693,0
10580,40,129.255,35.10693,0
10581,35,129.265,35.10693,0
10582,35,129.275,35.10693,0
10583,32,129.285,35.10693,0
10584,30,129.295,35.10693,0
10585,24,129.305,35.10693,0
10586,24,129.315,35.10693,0
10587,17,129.325,35.10693,0
10588,15,129.335,35.10693,0
10589,13,129.345,35.10693,0
10590,13,129.355,35.10693,0
10591,12,129.365,35.10693,0
10592,13,129.375,35.10693,0
10593,11,129.385,35.10693,0
10594,13,129.395,35.10693,0
10595,10,129.405,35.10693,0
10596,8,129.415,35.10693,0
10597,5,129.425,35.10693,0
10598,7,129.435,35.10693,0
10599,4,129.445,35.10693,0
10600,5,129.455,35.10693,0
10601,7,129.465,35.10693,0
10602,7,129.475,35.10693,0
10603,4,129.485,35.10693,0
10604,2,129.495,35.10693,0
10605,4,129.505,35.10693,0
10606,3,129.515,35.10693,0
10607,2,129.525,35.10693,0
10608,4,129.535,35.10693,0
10609,3,129.545,35.10693,0
10610,4,129.555,35.10693,0
10611,3,129.565,35.10693,0
10612,2,129.575,35.10693,0
10613,2,129.585,35.10693,0
10614,3,129.595,35.10693,0
10615,3,129.605,35.10693,0
10616,2,129.615,35.10693,0
10617,3,129.625,35.10693,0
10618,3,129.635,35.10693,0
10619,2,129.645,35.10693,0
10620,2,129.655,35.10693,0
10621,2,129.665,35.10693,0
10622,3,129.675,35.10693,0
10623,4,129.685,35.10693,0
10624,3,129.695,35.10693,0
10625,3,129.705,35.10693,0
10626,6,129.715,35.10693,0
10627,7,129.725,35.10693,0
10628,5,129.735,35.10693,0
10629,3,129.745,35.10693,0
10739,3,128.895,35.09693,0
10742,2,128.925,35.09693,0
10743,2,128.935,35.09693,0
10744,2,128.945,35.09693,0
10745,4,128.955,35.09693,0
10752,17,129.025,35.09693,0
10753,19,129.035,35.09693,0
10754,16,129.045,35.09693,0
10755,29,129.055,35.09693,0
10756,75,129.065,35.09693,0
10757,100,129.075,35.09693,0
10758,124,129.085,35.09693,0
10759,117,129.095,35.09693,0
10760,52,129.105,35.09693,0
10761,33,129.115,35.09693,0
10762,27,129.125,35.09693,0
10763,32,129.135,35.09693,0
10764,46,129.145,35.09693,0
10765,50,129.155,35.09693,0
10766,58,129.165,35.09693,0
10767,64,129.175,35.09693,0
10768,64,129.185,35.09693,0
10769,65,129.195,35.09693,0
10770,57,129.205,35.09693,0
10771,54,129.215,35.09693,0
10772,51,129.225,35.09693,0
10773,42,129.235,35.09693,0
10774,36,129.245,35.09693,0
10775,38,129.255,35.09693,0
10776,37,129.265,35.09693,0
10777,35,129.275,35.09693,0
10778,36,129.285,35.09693,0
10779,30,129.295,35.09693,0
10780,26,129.305,35.09693,0
10781,21,129.315,35.09693,0
10782,15,129.325,35.09693,0
10783,14,129.335,35.09693,0
10784,17,129.345,35.09693,0
10785,16,129.355,35.09693,0
10786,14,129.365,35.09693,0
10787,12,129.375,35.09693,0
10788,9,129.385,35.09693,0
10789,9,129.395,35.09693,0
10790,7,129.405,35.09693,0
10791,6,129.415,35.09693,0
10792,5,129.425,35.09693,0
10793,7,129.435,35.09693,0
10794,4,129.445,35.09693,0
10795,5,129.455,35.09693,0
10796,7,129.465,35.09693,0
10797,4,129.475,35.09693,0
10798,1,129.485,35.09693,0
10799,2,129.495,35.09693,0
10800,4,129.505,35.09693,0
10801,2,129.515,35.09693,0
10802,3,129.525,35.09693,0
10803,5,129.535,35.09693,0
10804,3,129.545,35.09693,0
10805,3,129.555,35.09693,0
10806,2,129.565,35.09693,0
10807,2,129.575,35.09693,0
10808,3,129.585,35.09693,0
10809,3,129.595,35.09693,0
10810,4,129.605,35.09693,0
10811,3,129.615,35.09693,0
10812,2,129.625,35.09693,0
10813,2,129.635,35.09693,0
10814,2,129.645,35.09693,0
10815,2,129.655,35.09693,0
10816,2,129.665,35.09693,0
10817,2,129.675,35.09693,0
10818,2,129.685,35.09693,0
10819,4,129.695,35.09693,0
10820,4,129.705,35.09693,0
10821,4,129.715,35.09693,0
10822,5,129.725,35.09693,0
10823,6,129.735,35.09693,0
10933,5,128.885,35.08693,0
10934,8,128.895,35.08693,0
10936,8,128.915,35.08693,0
10937,8,128.925,35.08693,0
10938,9,128.935,35.08693,0
10939,9,128.945,35.08693,0
10940,9,128.955,35.08693,0
10944,14,128.995,35.08693,0
10945,13,129.005,35.08693,1
10947,20,129.025,35.08693,0
10948,20,129.035,35.08693,0
10952,49,129.075,35.08693,0
10953,117,129.085,35.08693,0
10954,127,129.095,35.08693,0
10955,126,129.105,35.08693,0
10956,107,129.115,35.08693,0
10957,75,129.125,35.08693,0
10958,66,129.135,35.08693,0
10959,74,129.145,35.08693,0
10960,73,129.155,35.08693,0
10961,77,129.165,35.08693,0
10962,73,129.175,35.08693,0
10963,69,129.185,35.08693,0
10964,59,129.195,35.08693,0
10965,64,129.205,35.08693,0
10966,52,129.215,35.08693,0
10967,52,129.225,35.08693,0
10968,39,129.235,35.08693,0
10969,39,129.245,35.08693,0
10970,37,129.255,35.08693,0
10971,34,129.265,35.08693,0
10972,36,129.275,35.08693,0
10973,34,129.285,35.08693,0
10974,31,129.295,35.08693,0
10975,23,129.305,35.08693,0
10976,19,129.315,35.08693,0
10977,16,129.325,35.08693,0
10978,14,129.335,35.08693,0
10979,17,129.345,35.08693,0
10980,13,129.355,35.08693,0
10981,11,129.365,35.08693,0
10982,10,129.375,35.08693,0
10983,7,129.385,35.08693,0
10984,6,129.395,35.08693,0
10985,5,129.405,35.08693,0
10986,6,129.415,35.08693,0
10987,6,129.425,35.08693,0
10988,4,129.435,35.08693,0
10989,5,129.445,35.08693,0
10990,7,129.455,35.08693,0
10991,3,129.465,35.08693,0
10992,2,129.475,35.08693,0
10993,4,129.485,35.08693,0
10994,6,129.495,35.08693,0
10995,6,129.505,35.08693,0
10996,4,129.515,35.08693,0
10997,4,129.525,35.08693,0
10998,3,129.535,35.08693,0
10999,3,129.545,35.08693,0
11000,1,129.555,35.08693,0
11001,1,129.565,35.08693,0
11002,2,129.575,35.08693,0
11003,2,129.585,35.08693,0
11004,3,129.595,35.08693,0
11005,4,129.605,35.08693,0
11006,4,129.615,35.08693,0
11007,2,129.625,35.08693,0
11008,2,129.635,35.08693,0
11009,2,129.645,35.08693,0
11010,2,129.655,35.08693,0
11011,2,129.665,35.08693,0
11012,1,129.675,35.08693,0
11013,2,129.685,35.08693,0
11014,3,129.695,35.08693,0
11015,2,129.705,35.08693,0
11016,4,129.715,35.08693,0
11017,3,129.725,35.08693,0
11128,11,128.885,35.07693,0
11129,10,128.895,35.07693,0
11130,8,128.905,35.07693,0
11131,8,128.915,35.07693,0
11132,6,128.925,35.07693,0
11133,6,128.935,35.07693,0
11134,3,128.945,35.07693,0
11135,3,128.955,35.07693,0
11139,18,128.995,35.07693,0
11140,23,129.005,35.07693,0
11141,11,129.015,35.07693,1
11142,10,129.025,35.07693,0
11143,24,129.035,35.07693,0
11144,23,129.045,35.07693,0
11145,17,129.055,35.07693,0
11147,29,129.075,35.07693,0
11148,35,129.085,35.07693,0
11149,62,129.095,35.07693,0
11150,122,129.105,35.07693,0
11151,124,129.115,35.07693,0
11152,122,129.125,35.07693,0
11153,118,129.135,35.07693,0
11154,104,129.145,35.07693,0
11155,94,129.155,35.07693,0
11156,86,129.165,35.07693,0
11157,76,129.175,35.07693,0
11158,65,129.185,35.07693,0
11159,68,129.195,35.07693,0
11160,61,129.205,35.07693,0
11161,57,129.215,35.07693,0
11162,46,129.225,35.07693,0
11163,39,129.235,35.07693,0
11164,42,129.245,35.07693,0
11165,45,129.255,35.07693,0
11166,44,129.265,35.07693,0
11167,37,129.275,35.07693,0
11168,33,129.285,35.07693,0
11169,22,129.295,35.07693,0
11170,23,129.305,35.07693,0
11171,18,129.315,35.07693,0
11172,15,129.325,35.07693,0
11173,10,129.335,35.07693,0
11174,9,129.345,35.07693,0
11175,10,129.355,35.07693,0
11176,10,129.365,35.07693,0
11177,9,129.375,35.07693,0
11178,7,129.385,35.07693,0
11179,8,129.395,35.07693,0
11180,7,129.405,35.07693,0
11181,4,129.415,35.07693,0
11182,6,129.425,35.07693,0
11183,6,129.435,35.07693,0
11184,8,129.445,35.07693,0
11185,7,129.455,35.07693,0
11186,3,129.465,35.07693,0
11187,4,129.475,35.07693,0
11188,5,129.485,35.07693,0
11189,5,129.495,35.07693,0
11190,1,129.505,35.07693,0
11191,1,129.515,35.07693,0
11192,3,129.525,35.07693,0
11193,3,129.535,35.07693,0
11194,4,129.545,35.07693,0
11195,3,129.555,35.07693,0
11196,2,129.565,35.07693,0
11197,2,129.575,35.07693,0
11198,3,129.585,35.07693,0
11199,3,129.595,35.07693,0
11200,2,129.605,35.07693,0
11201,4,129.615,35.07693,0
11202,2,129.625,35.07693,0
11203,2,129.635,35.07693,0
11204,2,129.645,35.07693,0
11205,1,129.655,35.07693,0
11206,2,129.665,35.07693,0
11207,2,129.675,35.07693,0
11208,2,129.685,35.07693,0
11209,2,129.695,35.07693,0
11210,2,129.705,35.07693,0
11211,4,129.715,35.07693,0
11323,4,128.885,35.06693,0
11324,4,128.895,35.06693,0
11325,4,128.905,35.06693,0
11326,4,128.915,35.06693,0
11327,3,128.925,35.06693,0
11328,3,128.935,35.06693,0
11329,3,128.945,35.06693,0
11330,4,128.955,35.06693,0
11334,19,128.995,35.06693,0
11335,34,129.005,35.06693,0
11336,11,129.015,35.06693,0
11337,17,129.025,35.06693,0
11338,33,129.035,35.06693,0
11339,30,129.045,35.06693,0
11340,28,129.055,35.06693,0
11341,23,129.065,35.06693,0
11342,22,129.075,35.06693,0
11343,31,129.085,35.06693,0
11344,40,129.095,35.06693,0
11345,63,129.105,35.06693,0
11346,118,129.115,35.06693,0
11347,114,129.125,35.06693,0
11348,122,129.135,35.06693,0
11349,116,129.145,35.06693,0
11350,113,129.155,35.06693,0
11351,95,129.165,35.06693,0
11352,79,129.175,35.06693,0
11353,77,129.185,35.06693,0
11354,73,129.195,35.06693,0
11355,67,129.205,35.06693,0
11356,56,129.215,35.06693,0
11357,47,129.225,35.06693,0
11358,50,129.235,35.06693,0
11359,46,129.245,35.06693,0
11360,44,129.255,35.06693,0
11361,31,129.265,35.06693,0
11362,30,129.275,35.06693,0
11363,24,129.285,35.06693,0
11364,18,129.295,35.06693,0
11365,17,129.305,35.06693,0
11366,15,129.315,35.06693,0
11367,9,129.325,35.06693,0
11368,9,129.335,35.06693,0
11369,10,129.345,35.06693,0
11370,10,129.355,35.06693,0
11371,5,129.365,35.06693,0
11372,9,129.375,35.06693,0
11373,8,129.385,35.06693,0
11374,6,129.395,35.06693,0
11375,6,129.405,35.06693,0
11376,8,129.415,35.06693,0
11377,8,129.425,35.06693,0
11378,7,129.435,35.06693,0
11379,6,129.445,35.06693,0
11380,4,129.455,35.06693,0
11381,4,129.465,35.06693,0
11382,4,129.475,35.06693,0
11383,5,129.485,35.06693,0
11384,3,129.495,35.06693,0
11385,3,129.505,35.06693,0
11386,4,129.515,35.06693,0
11387,4,129.525,35.06693,0
11388,2,129.535,35.06693,0
11389,3,129.545,35.06693,0
11390,4,129.555,35.06693,0
11391,2,129.565,35.06693,0
11392,3,129.575,35.06693,0
11393,3,129.585,35.06693,0
11394,2,129.595,35.06693,0
11395,1,129.605,35.06693,0
11396,3,129.615,35.06693,0
11397,4,129.625,35.06693,0
11398,1,129.635,35.06693,0
11399,0,129.645,35.06693,0
11400,1,129.655,35.06693,0
11401,3,129.665,35.06693,0
11402,2,129.675,35.06693,0
11403,2,129.685,35.06693,0
11404,2,129.695,35.06693,0
11405,2,129.705,35.06693,0
11517,6,128.875,35.05693,0
11518,4,128.885,35.05693,0
11519,3,128.895,35.05693,0
11520,3,128.905,35.05693,0
11521,5,128.915,35.05693,0
11522,7,128.925,35.05693,0
11523,6,128.935,35.05693,0
11524,7,128.945,35.05693,0
11525,7,128.955,35.05693,0
11527,8,128.975,35.05693,0
11528,8,128.985,35.05693,0
11529,18,128.995,35.05693,0
11530,38,129.005,35.05693,0
11531,9,129.015,35.05693,0
11532,21,129.025,35.05693,0
11533,36,129.035,35.05693,0
11534,36,129.045,35.05693,0
11535,42,129.055,35.05693,0
11536,37,129.065,35.05693,0
11537,29,129.075,35.05693,0
11538,28,129.085,35.05693,0
11539,40,129.095,35.05693,0
11540,62,129.105,35.05693,0
11541,101,129.115,35.05693,0
11542,115,129.125,35.05693,0
11543,121,129.135,35.05693,0
11544,117,129.145,35.05693,0
11545,108,129.155,35.05693,0
11546,95,129.165,35.05693,0
11547,95,129.175,35.05693,0
11548,88,129.185,35.05693,0
11549,75,129.195,35.05693,0
11550,64,129.205,35.05693,0
11551,53,129.215,35.05693,0
11552,61,129.225,35.05693,0
11553,56,129.235,35.05693,0
11554,47,129.245,35.05693,0
11555,35,129.255,35.05693,0
11556,35,129.265,35.05693,0
11557,30,129.275,35.05693,0
11558,26,129.285,35.05693,0
11559,23,129.295,35.05693,0
11560,18,129.305,35.05693,0
11561,15,129.315,35.05693,0
11562,17,129.325,35.05693,0
11563,16,129.335,35.05693,0
11564,14,129.345,35.05693,0
11565,8,129.355,35.05693,0
11566,4,129.365,35.05693,0
11567,5,129.375,35.05693,0
11568,9,129.385,35.05693,0
11569,10,129.395,35.05693,0
11570,10,129.405,35.05693,0
11571,9,129.415,35.05693,0
11572,4,129.425,35.05693,0
11573,7,129.435,35.05693,0
11574,5,129.445,35.05693,0
11575,4,129.455,35.05693,0
11576,6,129.465,35.05693,0
11577,4,129.475,35.05693,0
11578,5,129.485,35.05693,0
11579,6,129.495,35.05693,0
11580,3,129.505,35.05693,0
11581,4,129.515,35.05693,0
11582,3,129.525,35.05693,0
11583,1,129.535,35.05693,0
11584,2,129.545,35.05693,0
11585,4,129.555,35.05693,0
11586,3,129.565,35.05693,0
11587,2,129.575,35.05693,0
11588,1,129.585,35.05693,0
11589,3,129.595,35.05693,0
11590,2,129.605,35.05693,0
11591,2,129.615,35.05693,0
11592,3,129.625,35.05693,0
11593,2,129.635,35.05693,0
11594,3,129.645,35.05693,0
11595,3,129.655,35.05693,0
11596,2,129.665,35.05693,0
11712,9,128.875,35.04693,1
11713,10,128.885,35.04693,1
11714,9,128.895,35.04693,1
11715,6,128.905,35.04693,1
11716,5,128.915,35.04693,1
11717,4,128.925,35.04693,1
11718,2,128.935,35.04693,0
11719,3,128.945,35.04693,0
11720,5,128.955,35.04693,0
11721,5,128.965,35.04693,1
11722,7,128.975,35.04693,0
11723,10,128.985,35.04693,0
11724,10,128.995,35.04693,0
11725,38,129.005,35.04693,0
11726,40,129.015,35.04693,0
11727,30,129.025,35.04693,0
11728,46,129.035,35.04693,0
11729,53,129.045,35.04693,0
11730,52,129.055,35.04693,0
11731,50,129.065,35.04693,0
11732,52,129.075,35.04693,0
11733,35,129.085,35.04693,0
11734,40,129.095,35.04693,0
11735,72,129.105,35.04693,0
11736,95,129.115,35.04693,0
11737,112,129.125,35.04693,0
11738,117,129.135,35.04693,0
11739,100,129.145,35.04693,0
11740,93,129.155,35.04693,0
11741,96,129.165,35.04693,0
11742,94,129.175,35.04693,0
11743,88,129.185,35.04693,0
11744,75,129.195,35.04693,0
11745,66,129.205,35.04693,0
11746,66,129.215,35.04693,0
11747,61,129.225,35.04693,0
11748,58,129.235,35.04693,0
11749,42,129.245,35.04693,0
11750,39,129.255,35.04693,0
11751,32,129.265,35.04693,0
11752,26,129.275,35.04693,0
11753,26,129.285,35.04693,0
11754,19,129.295,35.04693,0
11755,14,129.305,35.04693,0
11756,12,129.315,35.04693,0
11757,19,129.325,35.04693,0
11758,15,129.335,35.04693,0
11759,14,129.345,35.04693,0
11760,12,129.355,35.04693,0
11761,14,129.365,35.04693,0
11762,11,129.375,35.04693,0
11763,13,129.385,35.04693,0
11764,13,129.395,35.04693,0
11765,12,129.405,35.04693,0
11766,7,129.415,35.04693,0
11767,5,129.425,35.04693,0
11768,7,129.435,35.04693,0
11769,5,129.445,35.04693,0
11770,4,129.455,35.04693,0
11771,5,129.465,35.04693,0
11772,4,129.475,35.04693,0
11773,4,129.485,35.04693,0
11774,5,129.495,35.04693,0
11775,6,129.505,35.04693,0
11776,5,129.515,35.04693,0
11777,3,129.525,35.04693,0
11778,2,129.535,35.04693,0
11779,3,129.545,35.04693,0
11780,3,129.555,35.04693,0
11781,4,129.565,35.04693,0
11782,2,129.575,35.04693,0
11783,2,129.585,35.04693,0
